Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Season,Review Rating,Subscription Status,Payment Method,Previous Purchases,Category_Avg_Purchase,Location_Total_Revenue,Item_Avg_Rating,Payment_Method_Count
44,Female,Dress,Clothing,43,Colorado,Winter,3.1,No,Debit Card,15,60.025331030512376,4222,3.7548192771084334,633
29,Female,Pants,Clothing,37,Tennessee,Winter,5.0,No,PayPal,5,60.025331030512376,4772,3.7187134502923977,638
19,Female,Blouse,Clothing,38,New Jersey,Summer,2.7,No,Bank Transfer,13,60.025331030512376,3802,3.683625730994152,632
54,Female,Jeans,Clothing,60,Montana,Winter,3.8,No,Cash,44,60.025331030512376,5784,3.648387096774193,648
40,Female,Pants,Clothing,55,Montana,Winter,3.3,No,Debit Card,36,60.025331030512376,5784,3.7187134502923977,633
39,Female,Sunglasses,Accessories,51,Nevada,Fall,4.8,No,Debit Card,18,59.83870967741935,5514,3.7447204968944097,633
44,Female,Backpack,Accessories,71,Nevada,Winter,3.4,No,Venmo,39,59.83870967741935,5514,3.7524475524475527,653
22,Female,Hoodie,Clothing,61,Louisiana,Spring,4.4,No,Venmo,11,60.025331030512376,4848,3.7192052980132453,653
30,Female,Boots,Footwear,65,Illinois,Summer,3.9,No,Credit Card,1,60.25542570951586,5617,3.8125,696
69,Female,Gloves,Accessories,34,South Carolina,Fall,3.9,No,Cash,34,59.83870967741935,4439,3.8642857142857143,648
28,Female,Blouse,Clothing,87,Washington,Summer,4.2,No,Venmo,47,60.025331030512376,4623,3.683625730994152,653
57,Female,Sweater,Clothing,79,Nebraska,Spring,4.0,No,Venmo,24,60.025331030512376,5172,3.767073170731707,653
46,Female,Dress,Clothing,46,Alabama,Spring,2.6,No,Bank Transfer,20,60.025331030512376,5261,3.7548192771084334,632
48,Female,Socks,Clothing,72,Montana,Summer,4.4,No,PayPal,11,60.025331030512376,5784,3.750943396226415,638
24,Female,Shirt,Clothing,93,Minnesota,Summer,3.2,No,PayPal,3,60.025331030512376,4977,3.629585798816568,638
50,Female,Sandals,Footwear,76,Ohio,Summer,4.3,No,PayPal,38,60.25542570951586,4649,3.84125,638
29,Female,Shoes,Footwear,56,New York,Winter,4.9,No,Venmo,45,60.25542570951586,5257,3.7473333333333336,653
61,Female,Sandals,Footwear,83,Indiana,Fall,3.8,No,Credit Card,31,60.25542570951586,4655,3.84125,696
34,Female,Gloves,Accessories,90,Delaware,Winter,2.5,No,Cash,16,59.83870967741935,4758,3.8642857142857143,648
27,Female,Boots,Footwear,94,Connecticut,Spring,4.9,No,Venmo,3,60.25542570951586,4226,3.8125,653
38,Female,Blouse,Clothing,68,New York,Fall,3.0,No,Credit Card,15,60.025331030512376,5257,3.683625730994152,696
25,Female,Sandals,Footwear,53,Alabama,Spring,3.2,No,PayPal,11,60.25542570951586,5261,3.84125,638
54,Female,Coat,Outerwear,35,Massachusetts,Summer,2.9,No,PayPal,22,57.17283950617284,4384,3.730434782608696,638
53,Female,Jacket,Outerwear,30,South Carolina,Summer,2.8,No,Cash,35,57.17283950617284,4439,3.76319018404908,648
23,Female,Jewelry,Accessories,26,West Virginia,Winter,3.1,No,Venmo,5,59.83870967741935,5174,3.756140350877193,653
19,Female,Hat,Accessories,60,Kentucky,Winter,3.4,No,Debit Card,35,59.83870967741935,4402,3.806493506493507,633
57,Female,Shoes,Footwear,30,New Jersey,Summer,2.9,No,PayPal,27,60.25542570951586,3802,3.7473333333333336,638
19,Female,Coat,Outerwear,91,New York,Winter,3.2,No,Credit Card,9,57.17283950617284,5257,3.730434782608696,696
33,Female,Boots,Footwear,71,Massachusetts,Spring,3.8,No,Venmo,21,60.25542570951586,4384,3.8125,653
33,Female,Scarf,Accessories,64,Florida,Summer,3.6,No,Venmo,23,59.83870967741935,3798,3.6999999999999997,653
38,Female,Hat,Accessories,54,Michigan,Summer,4.3,No,Bank Transfer,3,59.83870967741935,4533,3.806493506493507,632
47,Female,Socks,Clothing,35,Oregon,Fall,4.8,No,PayPal,31,60.025331030512376,4243,3.750943396226415,638
39,Female,T-shirt,Clothing,38,Michigan,Winter,2.5,No,Bank Transfer,44,60.025331030512376,4533,3.7829931972789117,632
32,Female,Jewelry,Accessories,69,Washington,Fall,2.5,No,Debit Card,20,59.83870967741935,4623,3.756140350877193,633
27,Female,Skirt,Clothing,96,Alaska,Winter,4.6,No,Debit Card,34,60.025331030512376,4867,3.7822784810126584,633
67,Female,Socks,Clothing,73,Montana,Winter,4.2,No,Credit Card,17,60.025331030512376,5784,3.750943396226415,696
46,Female,Belt,Accessories,49,New Mexico,Summer,4.2,No,Cash,20,59.83870967741935,5014,3.761490683229814,648
36,Female,Boots,Footwear,44,Connecticut,Summer,4.8,No,Credit Card,46,60.25542570951586,4226,3.8125,696
62,Female,Socks,Clothing,93,Alaska,Spring,4.5,No,Cash,28,60.025331030512376,4867,3.750943396226415,648
31,Female,Pants,Clothing,72,Ohio,Summer,3.3,No,PayPal,6,60.025331030512376,4649,3.7187134502923977,638
68,Female,Socks,Clothing,91,Montana,Summer,2.7,No,Debit Card,50,60.025331030512376,5784,3.750943396226415,633
57,Female,Belt,Accessories,83,Nebraska,Winter,2.8,No,Venmo,41,59.83870967741935,5172,3.761490683229814,653
22,Female,Jacket,Outerwear,62,Oklahoma,Winter,3.5,No,Venmo,50,57.17283950617284,4376,3.76319018404908,653
26,Female,Shirt,Clothing,71,Kentucky,Fall,3.0,No,Debit Card,33,60.025331030512376,4402,3.629585798816568,633
43,Female,Gloves,Accessories,93,Idaho,Summer,4.5,No,Cash,25,59.83870967741935,5587,3.8642857142857143,648
45,Female,Handbag,Accessories,63,Maryland,Fall,4.3,No,Credit Card,2,59.83870967741935,4795,3.775163398692811,696
64,Female,Sweater,Clothing,96,Tennessee,Fall,4.1,No,Debit Card,15,60.025331030512376,4772,3.767073170731707,633
28,Female,Skirt,Clothing,78,Michigan,Spring,4.3,No,Venmo,12,60.025331030512376,4533,3.7822784810126584,653
47,Female,Dress,Clothing,24,Tennessee,Summer,5.0,No,PayPal,28,60.025331030512376,4772,3.7548192771084334,638
53,Female,Pants,Clothing,63,Rhode Island,Summer,3.8,No,Cash,12,60.025331030512376,3871,3.7187134502923977,648
42,Female,Hat,Accessories,58,Florida,Fall,4.9,No,Venmo,3,59.83870967741935,3798,3.806493506493507,653
51,Female,Boots,Footwear,55,Louisiana,Spring,5.0,No,Debit Card,20,60.25542570951586,4848,3.8125,633
62,Female,Sandals,Footwear,58,Arkansas,Fall,4.3,No,Debit Card,3,60.25542570951586,4828,3.84125,633
18,Female,Coat,Outerwear,28,Kentucky,Winter,4.1,No,PayPal,32,57.17283950617284,4402,3.730434782608696,638
48,Female,Blouse,Clothing,37,Kansas,Spring,4.5,No,PayPal,35,60.025331030512376,3437,3.683625730994152,638
20,Female,Shorts,Clothing,78,Vermont,Spring,3.6,No,PayPal,31,60.025331030512376,4860,3.7114649681528666,638
32,Female,Blouse,Clothing,73,Nevada,Fall,3.0,No,Bank Transfer,13,60.025331030512376,5514,3.683625730994152,632
26,Female,Jacket,Outerwear,20,Oklahoma,Spring,3.7,No,Credit Card,3,57.17283950617284,4376,3.76319018404908,696
31,Female,Shirt,Clothing,60,Alabama,Winter,4.3,No,Venmo,48,60.025331030512376,5261,3.629585798816568,653
55,Female,Handbag,Accessories,71,Louisiana,Fall,4.6,No,Cash,15,59.83870967741935,4848,3.775163398692811,648
49,Female,T-shirt,Clothing,89,Ohio,Fall,4.7,No,Bank Transfer,13,60.025331030512376,4649,3.7829931972789117,632
42,Female,Hoodie,Clothing,53,Texas,Fall,4.6,No,Bank Transfer,21,60.025331030512376,4712,3.7192052980132453,632
64,Female,Jewelry,Accessories,87,Maryland,Summer,3.0,No,Bank Transfer,29,59.83870967741935,4795,3.756140350877193,632
68,Female,Jewelry,Accessories,37,West Virginia,Spring,3.4,No,PayPal,24,59.83870967741935,5174,3.756140350877193,638
68,Female,Hoodie,Clothing,37,Ohio,Fall,3.8,No,Venmo,21,60.025331030512376,4649,3.7192052980132453,653
41,Female,Scarf,Accessories,78,Indiana,Spring,3.1,No,Credit Card,5,59.83870967741935,4655,3.6999999999999997,696
51,Female,Shoes,Footwear,23,Wyoming,Spring,4.4,No,Venmo,47,60.25542570951586,4309,3.7473333333333336,653
44,Female,Jeans,Clothing,73,Michigan,Spring,4.5,No,Bank Transfer,34,60.025331030512376,4533,3.648387096774193,632
27,Female,Jewelry,Accessories,27,Maine,Fall,2.8,No,Debit Card,45,59.83870967741935,4388,3.756140350877193,633
36,Female,Coat,Outerwear,59,Utah,Winter,2.7,No,Debit Card,12,57.17283950617284,4443,3.730434782608696,633
19,Female,Backpack,Accessories,53,Iowa,Spring,3.4,No,Bank Transfer,31,59.83870967741935,4201,3.7524475524475527,632
49,Female,Socks,Clothing,42,Maryland,Summer,4.6,No,Debit Card,43,60.025331030512376,4795,3.750943396226415,633
18,Female,Scarf,Accessories,45,Texas,Fall,5.0,No,Bank Transfer,5,59.83870967741935,4712,3.6999999999999997,632
36,Female,Sunglasses,Accessories,89,Ohio,Winter,3.5,No,Credit Card,36,59.83870967741935,4649,3.7447204968944097,696
36,Female,Socks,Clothing,85,North Dakota,Fall,3.3,No,Bank Transfer,12,60.025331030512376,5220,3.750943396226415,632
19,Female,Coat,Outerwear,69,West Virginia,Summer,4.5,No,Cash,31,57.17283950617284,5174,3.730434782608696,648
43,Female,Sandals,Footwear,66,North Carolina,Spring,3.1,No,Cash,31,60.25542570951586,4742,3.84125,648
31,Female,Blouse,Clothing,42,Georgia,Summer,4.0,No,Bank Transfer,15,60.025331030512376,4645,3.683625730994152,632
63,Female,Dress,Clothing,40,Kansas,Spring,2.5,No,Credit Card,11,60.025331030512376,3437,3.7548192771084334,696
41,Female,Pants,Clothing,82,Maine,Winter,4.4,No,PayPal,18,60.025331030512376,4388,3.7187134502923977,638
48,Female,Sneakers,Footwear,88,South Carolina,Spring,4.4,No,Debit Card,9,60.25542570951586,4439,3.7579310344827586,633
68,Female,Boots,Footwear,99,South Carolina,Summer,3.2,No,Credit Card,11,60.25542570951586,4439,3.8125,696
53,Female,Handbag,Accessories,85,Kentucky,Spring,3.8,No,PayPal,38,59.83870967741935,4402,3.775163398692811,638
36,Female,Handbag,Accessories,57,Arizona,Fall,4.6,No,PayPal,42,59.83870967741935,4326,3.775163398692811,638
46,Female,Sweater,Clothing,56,New York,Summer,4.9,No,PayPal,41,60.025331030512376,5257,3.767073170731707,638
21,Female,Sandals,Footwear,79,New Hampshire,Winter,3.5,No,Cash,45,60.25542570951586,4219,3.84125,648
52,Female,Socks,Clothing,67,Ohio,Summer,3.4,No,Credit Card,41,60.025331030512376,4649,3.750943396226415,696
66,Female,Gloves,Accessories,61,Hawaii,Winter,3.9,No,Venmo,35,59.83870967741935,3752,3.8642857142857143,653
19,Female,Hoodie,Clothing,37,Texas,Winter,3.9,No,Venmo,21,60.025331030512376,4712,3.7192052980132453,653
44,Female,Dress,Clothing,75,Illinois,Fall,4.2,No,Debit Card,13,60.025331030512376,5617,3.7548192771084334,633
50,Female,Shirt,Clothing,21,Massachusetts,Winter,3.4,No,Debit Card,23,60.025331030512376,4384,3.629585798816568,633
51,Female,Shorts,Clothing,89,North Carolina,Winter,4.9,No,Debit Card,6,60.025331030512376,4742,3.7114649681528666,633
25,Female,Sandals,Footwear,24,West Virginia,Fall,2.9,No,Debit Card,39,60.25542570951586,5174,3.84125,633
62,Female,Sweater,Clothing,27,Delaware,Spring,4.9,No,Cash,7,60.025331030512376,4758,3.767073170731707,648
48,Female,Dress,Clothing,26,Idaho,Summer,4.6,No,Bank Transfer,32,60.025331030512376,5587,3.7548192771084334,632
62,Female,Boots,Footwear,82,Oregon,Spring,3.6,No,Venmo,43,60.25542570951586,4243,3.8125,653
22,Female,Pants,Clothing,28,Maine,Winter,4.3,No,Bank Transfer,15,60.025331030512376,4388,3.7187134502923977,632
48,Female,Gloves,Accessories,65,South Dakota,Fall,4.6,No,PayPal,48,59.83870967741935,4236,3.8642857142857143,638
48,Female,Pants,Clothing,82,New Mexico,Winter,4.7,No,Cash,35,60.025331030512376,5014,3.7187134502923977,648
62,Female,Scarf,Accessories,38,Washington,Winter,3.5,No,Credit Card,41,59.83870967741935,4623,3.6999999999999997,696
24,Female,Shorts,Clothing,33,Georgia,Spring,2.8,No,Debit Card,14,60.025331030512376,4645,3.7114649681528666,633
39,Female,Shoes,Footwear,38,Idaho,Summer,4.0,No,Cash,22,60.25542570951586,5587,3.7473333333333336,648
35,Female,Handbag,Accessories,48,Colorado,Spring,4.3,No,PayPal,16,59.83870967741935,4222,3.775163398692811,638
47,Female,Sandals,Footwear,35,Kentucky,Summer,3.8,No,PayPal,2,60.25542570951586,4402,3.84125,638
22,Female,Socks,Clothing,29,New Jersey,Fall,3.0,No,Bank Transfer,13,60.025331030512376,3802,3.750943396226415,632
38,Female,Shirt,Clothing,48,Oregon,Fall,4.6,No,Credit Card,38,60.025331030512376,4243,3.629585798816568,696
53,Female,Shoes,Footwear,87,Nebraska,Fall,4.8,No,Bank Transfer,43,60.25542570951586,5172,3.7473333333333336,632
31,Female,Backpack,Accessories,62,Massachusetts,Fall,4.7,No,Bank Transfer,26,59.83870967741935,4384,3.7524475524475527,632
31,Female,Shirt,Clothing,96,Nebraska,Spring,3.9,No,Cash,39,60.025331030512376,5172,3.629585798816568,648
65,Female,Handbag,Accessories,41,Hawaii,Fall,4.0,No,Bank Transfer,50,59.83870967741935,3752,3.775163398692811,632
48,Female,Jewelry,Accessories,42,Indiana,Winter,3.7,No,Cash,40,59.83870967741935,4655,3.756140350877193,648
18,Female,Shirt,Clothing,57,Illinois,Winter,3.7,No,Venmo,12,60.025331030512376,5617,3.629585798816568,653
46,Female,Handbag,Accessories,65,Colorado,Spring,4.2,No,Bank Transfer,33,59.83870967741935,4222,3.775163398692811,632
52,Female,Pants,Clothing,54,Pennsylvania,Fall,4.7,No,Venmo,49,60.025331030512376,4926,3.7187134502923977,653
50,Female,T-shirt,Clothing,22,Ohio,Winter,4.3,No,Cash,43,60.025331030512376,4649,3.7829931972789117,648
49,Female,Sneakers,Footwear,96,Pennsylvania,Fall,4.9,No,Credit Card,14,60.25542570951586,4926,3.7579310344827586,696
69,Female,Jewelry,Accessories,81,Mississippi,Summer,3.9,No,Venmo,21,59.83870967741935,4883,3.756140350877193,653
36,Female,Shirt,Clothing,46,Kentucky,Fall,3.4,No,Bank Transfer,31,60.025331030512376,4402,3.629585798816568,632
30,Female,Blouse,Clothing,74,Alaska,Spring,4.2,No,Bank Transfer,29,60.025331030512376,4867,3.683625730994152,632
25,Female,Sneakers,Footwear,50,Georgia,Winter,4.7,No,Venmo,32,60.25542570951586,4645,3.7579310344827586,653
19,Female,Dress,Clothing,80,South Dakota,Winter,4.0,No,PayPal,16,60.025331030512376,4236,3.7548192771084334,638
34,Female,Boots,Footwear,56,South Carolina,Summer,4.0,No,Venmo,38,60.25542570951586,4439,3.8125,653
29,Female,Skirt,Clothing,69,Tennessee,Winter,3.1,No,Debit Card,34,60.025331030512376,4772,3.7822784810126584,633
50,Female,Shirt,Clothing,97,Colorado,Spring,4.2,No,Bank Transfer,30,60.025331030512376,4222,3.629585798816568,632
31,Female,Shorts,Clothing,66,Wisconsin,Winter,3.7,No,Credit Card,14,60.025331030512376,4196,3.7114649681528666,696
41,Female,Hat,Accessories,70,Georgia,Spring,3.1,No,PayPal,33,59.83870967741935,4645,3.806493506493507,638
52,Female,Shoes,Footwear,50,Maryland,Winter,3.7,No,Credit Card,35,60.25542570951586,4795,3.7473333333333336,696
27,Female,Pants,Clothing,85,New Jersey,Spring,3.2,No,Bank Transfer,13,60.025331030512376,3802,3.7187134502923977,632
49,Female,Backpack,Accessories,59,Nevada,Summer,2.8,No,PayPal,30,59.83870967741935,5514,3.7524475524475527,638
69,Female,Pants,Clothing,74,Michigan,Summer,2.9,No,Credit Card,30,60.025331030512376,4533,3.7187134502923977,696
45,Female,Sunglasses,Accessories,38,Wyoming,Winter,3.5,No,PayPal,47,59.83870967741935,4309,3.7447204968944097,638
20,Female,Sweater,Clothing,99,Massachusetts,Spring,3.8,No,PayPal,1,60.025331030512376,4384,3.767073170731707,638
25,Female,Blouse,Clothing,97,Washington,Spring,4.7,No,Cash,1,60.025331030512376,4623,3.683625730994152,648
38,Female,Scarf,Accessories,67,Maine,Summer,4.5,No,Cash,33,59.83870967741935,4388,3.6999999999999997,648
55,Female,T-shirt,Clothing,20,Montana,Winter,3.9,No,Credit Card,43,60.025331030512376,5784,3.7829931972789117,696
62,Female,Sunglasses,Accessories,45,Oklahoma,Spring,3.4,No,Bank Transfer,37,59.83870967741935,4376,3.7447204968944097,632
54,Female,Shoes,Footwear,52,North Dakota,Winter,4.6,No,Credit Card,23,60.25542570951586,5220,3.7473333333333336,696
61,Female,Pants,Clothing,68,Connecticut,Fall,4.6,No,Credit Card,12,60.025331030512376,4226,3.7187134502923977,696
50,Female,Sneakers,Footwear,98,Texas,Fall,4.7,No,Venmo,30,60.25542570951586,4712,3.7579310344827586,653
65,Female,Shoes,Footwear,83,Delaware,Fall,3.2,No,Venmo,7,60.25542570951586,4758,3.7473333333333336,653
68,Female,Shorts,Clothing,51,Mississippi,Summer,5.0,No,Bank Transfer,20,60.025331030512376,4883,3.7114649681528666,632
55,Female,Handbag,Accessories,21,Minnesota,Spring,4.5,No,Venmo,10,59.83870967741935,4977,3.775163398692811,653
57,Female,Handbag,Accessories,92,Georgia,Spring,3.5,No,Venmo,40,59.83870967741935,4645,3.775163398692811,653
56,Female,Shoes,Footwear,63,Iowa,Spring,4.5,No,Venmo,21,60.25542570951586,4201,3.7473333333333336,653
29,Female,Jewelry,Accessories,56,New York,Spring,3.2,No,Venmo,17,59.83870967741935,5257,3.756140350877193,653
24,Female,Shorts,Clothing,95,Nevada,Spring,4.6,No,Bank Transfer,5,60.025331030512376,5514,3.7114649681528666,632
59,Female,Blouse,Clothing,66,Virginia,Winter,4.0,No,Cash,22,60.025331030512376,4842,3.683625730994152,648
62,Female,Coat,Outerwear,28,Idaho,Spring,4.2,No,Bank Transfer,5,57.17283950617284,5587,3.730434782608696,632
58,Female,Hat,Accessories,83,Colorado,Winter,4.1,No,Credit Card,18,59.83870967741935,4222,3.806493506493507,696
64,Female,Socks,Clothing,55,Wisconsin,Fall,3.6,No,PayPal,42,60.025331030512376,4196,3.750943396226415,638
48,Female,Sandals,Footwear,28,Connecticut,Spring,3.7,No,Venmo,22,60.25542570951586,4226,3.84125,653
60,Female,Scarf,Accessories,79,Kansas,Summer,3.6,No,Bank Transfer,37,59.83870967741935,3437,3.6999999999999997,632
52,Female,Scarf,Accessories,31,Pennsylvania,Summer,3.8,No,Debit Card,23,59.83870967741935,4926,3.6999999999999997,633
63,Female,Blouse,Clothing,37,Utah,Fall,3.0,No,Venmo,47,60.025331030512376,4443,3.683625730994152,653
44,Female,T-shirt,Clothing,34,Oregon,Summer,3.4,No,Credit Card,11,60.025331030512376,4243,3.7829931972789117,696
63,Female,Shoes,Footwear,74,West Virginia,Winter,4.8,No,Venmo,32,60.25542570951586,5174,3.7473333333333336,653
66,Female,Gloves,Accessories,31,Montana,Spring,2.6,No,Credit Card,20,59.83870967741935,5784,3.8642857142857143,696
22,Female,Sunglasses,Accessories,66,Kentucky,Winter,2.9,No,Credit Card,3,59.83870967741935,4402,3.7447204968944097,696
62,Female,Shoes,Footwear,99,Minnesota,Spring,4.9,No,Cash,32,60.25542570951586,4977,3.7473333333333336,648
39,Female,Dress,Clothing,55,Louisiana,Spring,5.0,No,Bank Transfer,5,60.025331030512376,4848,3.7548192771084334,632
25,Female,Blouse,Clothing,23,Delaware,Spring,4.6,No,PayPal,45,60.025331030512376,4758,3.683625730994152,638
70,Female,Sweater,Clothing,88,Arizona,Fall,4.2,No,Bank Transfer,43,60.025331030512376,4326,3.767073170731707,632
52,Female,Jacket,Outerwear,26,Nevada,Summer,4.9,No,PayPal,1,57.17283950617284,5514,3.76319018404908,638
68,Female,Backpack,Accessories,94,Alaska,Summer,4.8,No,Credit Card,9,59.83870967741935,4867,3.7524475524475527,696
18,Female,Shorts,Clothing,25,Utah,Fall,3.0,No,Debit Card,13,60.025331030512376,4443,3.7114649681528666,633
18,Female,Socks,Clothing,96,Kansas,Fall,3.5,No,Cash,5,60.025331030512376,3437,3.750943396226415,648
63,Female,Sneakers,Footwear,29,North Carolina,Spring,3.4,No,Cash,39,60.25542570951586,4742,3.7579310344827586,648
47,Female,Sneakers,Footwear,36,Maryland,Winter,3.4,No,PayPal,7,60.25542570951586,4795,3.7579310344827586,638
43,Female,Blouse,Clothing,90,Maine,Summer,4.9,No,Credit Card,8,60.025331030512376,4388,3.683625730994152,696
60,Female,Gloves,Accessories,38,Illinois,Summer,4.4,No,PayPal,40,59.83870967741935,5617,3.8642857142857143,638
49,Female,Handbag,Accessories,52,Pennsylvania,Spring,4.2,No,Cash,35,59.83870967741935,4926,3.775163398692811,648
28,Female,Jeans,Clothing,88,Alaska,Spring,3.1,No,Credit Card,14,60.025331030512376,4867,3.648387096774193,696
32,Female,Scarf,Accessories,56,New Mexico,Summer,4.0,No,Venmo,26,59.83870967741935,5014,3.6999999999999997,653
29,Female,Sandals,Footwear,71,Arkansas,Spring,4.8,No,Cash,14,60.25542570951586,4828,3.84125,648
35,Female,Sandals,Footwear,94,Alaska,Fall,3.3,No,Credit Card,9,60.25542570951586,4867,3.84125,696
23,Female,Dress,Clothing,97,Louisiana,Winter,4.7,No,PayPal,32,60.025331030512376,4848,3.7548192771084334,638
70,Female,Skirt,Clothing,27,North Dakota,Summer,3.2,No,Cash,15,60.025331030512376,5220,3.7822784810126584,648
23,Female,Shorts,Clothing,28,Rhode Island,Spring,5.0,No,Bank Transfer,25,60.025331030512376,3871,3.7114649681528666,632
43,Female,Jeans,Clothing,67,Connecticut,Fall,4.9,No,Cash,27,60.025331030512376,4226,3.648387096774193,648
29,Female,Socks,Clothing,70,New York,Fall,4.9,No,Cash,39,60.025331030512376,5257,3.750943396226415,648
61,Female,Coat,Outerwear,95,Kentucky,Fall,3.7,No,Cash,49,57.17283950617284,4402,3.730434782608696,648
29,Female,Boots,Footwear,24,Maine,Spring,3.0,No,Cash,12,60.25542570951586,4388,3.8125,648
66,Female,Belt,Accessories,35,Missouri,Winter,2.6,No,PayPal,13,59.83870967741935,4691,3.761490683229814,638
46,Female,Shoes,Footwear,22,Georgia,Winter,2.6,No,Credit Card,22,60.25542570951586,4645,3.7473333333333336,696
34,Female,Scarf,Accessories,66,Arizona,Fall,4.8,No,Bank Transfer,19,59.83870967741935,4326,3.6999999999999997,632
51,Female,Blouse,Clothing,83,New Hampshire,Summer,3.2,No,Bank Transfer,3,60.025331030512376,4219,3.683625730994152,632
26,Female,Dress,Clothing,95,Georgia,Fall,4.9,No,Venmo,50,60.025331030512376,4645,3.7548192771084334,653
23,Female,Shorts,Clothing,41,California,Summer,3.4,No,Cash,15,60.025331030512376,5605,3.7114649681528666,648
52,Female,Blouse,Clothing,77,Arizona,Summer,2.7,No,Debit Card,44,60.025331030512376,4326,3.683625730994152,633
39,Female,Sneakers,Footwear,52,Florida,Fall,4.8,No,Debit Card,48,60.25542570951586,3798,3.7579310344827586,633
39,Female,Gloves,Accessories,41,New York,Winter,4.1,No,Cash,4,59.83870967741935,5257,3.8642857142857143,648
33,Female,Hoodie,Clothing,28,Idaho,Winter,4.6,No,PayPal,12,60.025331030512376,5587,3.7192052980132453,638
33,Female,Sweater,Clothing,90,Virginia,Summer,4.4,No,Debit Card,33,60.025331030512376,4842,3.767073170731707,633
23,Female,Sunglasses,Accessories,55,Michigan,Spring,3.5,No,Bank Transfer,40,59.83870967741935,4533,3.7447204968944097,632
31,Female,Belt,Accessories,73,New Hampshire,Spring,4.8,No,Cash,38,59.83870967741935,4219,3.761490683229814,648
27,Female,Dress,Clothing,87,South Dakota,Fall,2.9,No,PayPal,19,60.025331030512376,4236,3.7548192771084334,638
48,Female,Jacket,Outerwear,89,South Dakota,Winter,3.2,No,Cash,38,57.17283950617284,4236,3.76319018404908,648
61,Female,Boots,Footwear,82,New Jersey,Spring,4.4,No,Cash,18,60.25542570951586,3802,3.8125,648
63,Female,Sandals,Footwear,80,Wyoming,Spring,4.6,No,Bank Transfer,24,60.25542570951586,4309,3.84125,632
19,Female,Scarf,Accessories,87,Alabama,Summer,2.6,No,PayPal,29,59.83870967741935,5261,3.6999999999999997,638
21,Female,Blouse,Clothing,41,South Dakota,Spring,3.1,No,Cash,14,60.025331030512376,4236,3.683625730994152,648
28,Female,Hoodie,Clothing,83,South Carolina,Spring,4.3,No,Bank Transfer,44,60.025331030512376,4439,3.7192052980132453,632
29,Female,Sunglasses,Accessories,71,New Mexico,Summer,3.1,No,Cash,18,59.83870967741935,5014,3.7447204968944097,648
23,Female,Hoodie,Clothing,76,Connecticut,Spring,4.6,No,Bank Transfer,19,60.025331030512376,4226,3.7192052980132453,632
37,Female,Scarf,Accessories,34,Kansas,Spring,4.6,No,Cash,4,59.83870967741935,3437,3.6999999999999997,648
67,Female,Dress,Clothing,81,South Carolina,Spring,2.7,No,PayPal,25,60.025331030512376,4439,3.7548192771084334,638
34,Female,T-shirt,Clothing,47,North Carolina,Summer,3.0,No,Debit Card,3,60.025331030512376,4742,3.7829931972789117,633
58,Female,Skirt,Clothing,36,Wyoming,Summer,3.3,No,Bank Transfer,40,60.025331030512376,4309,3.7822784810126584,632
45,Female,Jeans,Clothing,51,Louisiana,Spring,2.7,No,Debit Card,5,60.025331030512376,4848,3.648387096774193,633
63,Female,Hoodie,Clothing,86,Louisiana,Fall,3.3,No,Bank Transfer,17,60.025331030512376,4848,3.7192052980132453,632
68,Female,Jeans,Clothing,41,Alabama,Fall,4.3,No,Venmo,36,60.025331030512376,5261,3.648387096774193,653
41,Female,Sandals,Footwear,90,Minnesota,Fall,4.8,No,Cash,41,60.25542570951586,4977,3.84125,648
50,Female,Hat,Accessories,93,New Mexico,Fall,3.3,No,Debit Card,20,59.83870967741935,5014,3.806493506493507,633
24,Female,Gloves,Accessories,56,Tennessee,Fall,4.3,No,Bank Transfer,2,59.83870967741935,4772,3.8642857142857143,632
21,Female,Socks,Clothing,39,New Mexico,Summer,3.0,No,Debit Card,31,60.025331030512376,5014,3.750943396226415,633
18,Female,Jacket,Outerwear,86,Texas,Fall,4.8,No,Credit Card,23,57.17283950617284,4712,3.76319018404908,696
63,Female,T-shirt,Clothing,82,Washington,Spring,2.9,No,PayPal,30,60.025331030512376,4623,3.7829931972789117,638
47,Female,Sandals,Footwear,29,Michigan,Summer,3.6,No,Credit Card,26,60.25542570951586,4533,3.84125,696
58,Female,Hat,Accessories,27,Minnesota,Fall,3.5,No,Cash,40,59.83870967741935,4977,3.806493506493507,648
46,Female,Gloves,Accessories,25,Delaware,Spring,4.7,No,Bank Transfer,19,59.83870967741935,4758,3.8642857142857143,632
35,Female,Dress,Clothing,31,California,Winter,4.4,No,Bank Transfer,4,60.025331030512376,5605,3.7548192771084334,632
42,Female,Hoodie,Clothing,23,Wisconsin,Winter,3.3,No,Cash,33,60.025331030512376,4196,3.7192052980132453,648
48,Female,Belt,Accessories,47,Kentucky,Fall,4.3,No,Debit Card,29,59.83870967741935,4402,3.761490683229814,633
28,Female,Gloves,Accessories,67,Nevada,Fall,4.0,No,Venmo,47,59.83870967741935,5514,3.8642857142857143,653
44,Female,Scarf,Accessories,75,North Carolina,Winter,4.9,No,Cash,50,59.83870967741935,4742,3.6999999999999997,648
60,Female,Sandals,Footwear,82,Louisiana,Summer,2.9,No,Credit Card,28,60.25542570951586,4848,3.84125,696
38,Female,Sneakers,Footwear,32,New Jersey,Summer,4.0,No,Venmo,5,60.25542570951586,3802,3.7579310344827586,653
